SampleID,Season,Tide.regime,Date,ShortDate,Time,DateFull,Epoch_timestamp,TideShort,Tide,DateTide,DateOrder,SampleType,Well,Depth,DepthMSL,depth_bin,DistanceMSL,DistanceW1,cluster,Temperature,Salinity,DO_mg.l,DO_uM,pH,Nitrite,Nitrate,Phosphate,Ammonium,Cells_mL,DOC,TN,CobleA,CobleB,CobleC,CobleM,CobleT,Fpeak,Stedmon_D,Optical_Brighteners,Lignin,BIX,HIX,FI,M_to_C
010322_H_W1D2,February 2022,Spring,3/1/22,1-Mar,11:20:00,3/1/22 11:20,1646162400,H,HH,01-Mar-H,13,Microbial,Well 1,Depth 2,0.536448,0.75,55.15,0,Shallow,14.9,1.7,2.73,85.315776,8.8,8.781511705,319.1329864,39.09760784,0.601612539,744492.0091,740.2305861,380.416158,0.595027601,0.081586676,0.480991942,0.770120361,0.395411675,0.115429762,0.477081382,0.484945874,1.227243001,1.372654336,16.51412261,1.032869783,0.624567232
010322_H_W1D3,February 2022,Spring,3/1/22,1-Mar,11:20:00,3/1/22 11:20,1646162400,H,HH,01-Mar-H,13,Microbial,Well 1,Depth 3,-0.033528,0,55.15,0,Shallow,15.1,1.2,1.29,40.314048,8.3,0,134.5070573,36.57934738,0,566959.2992,563.7629364,169.124419,0.535891739,0.054829415,0.444257481,0.678775338,0.23047158,0.05671089,0.457598967,0.451529318,0.773150822,1.285652056,16.36871018,1.02918873,0.65449856
010322_H_W1D4,February 2022,Spring,3/1/22,1-Mar,11:20:00,3/1/22 11:20,1646162400,H,HH,01-Mar-H,13,Microbial,Well 1,Depth 4,-0.57912,-0.5,55.15,0,Deep,15.5,3.7,6.6,206.25792,8.1,0,0.642549637,71.25385673,37.96494136,451603.944,779.6953966,104.3875431,0.609584728,0.119952334,0.490966535,0.789847742,0.486994068,0.100694873,0.48357721,0.493688321,1.716668149,1.378536881,13.98901136,1.032012276,0.621596427
010322_L_W1D1,February 2022,Spring,3/1/22,1-Mar,17:45:00,3/1/22 17:45,1646185500,L,LL,01-Mar-L,14,Microbial,Well 1,Depth 1,0.841248,1,55.15,0,Shallow,14,3.2,8.7,271.88544,8.8,26.20174631,311.9221515,23.53604964,6.574661705,1554433.865,714.1288601,351.5014243,0.602852214,0.104107878,0.48460486,0.782937574,0.435945939,0.029712209,0.477950503,0.487538506,1.465818597,1.373317711,15.72268987,1.033973535,0.618957214
010322_L_W1D2,February 2022,Spring,3/1/22,1-Mar,17:45:00,3/1/22 17:45,1646185500,L,LL,01-Mar-L,14,Microbial,Well 1,Depth 2,0.536448,0.75,55.15,0,Shallow,14.1,1.5,2.67,83.440704,8.9,10.20939979,272.3696517,33.18938139,15.91549391,667588.4389,630.328582,290.4592088,0.578992523,0.07940436,0.469883858,0.745950052,0.369521498,0.046313253,0.469454325,0.474015962,1.08517202,1.366301429,16.60670297,1.03183524,0.629913299
010322_L_W1D3,February 2022,Spring,3/1/22,1-Mar,17:45:00,3/1/22 17:45,1646185500,L,LL,01-Mar-L,14,Microbial,Well 1,Depth 3,-0.033528,0,55.15,0,Shallow,14.3,1.7,2.05,64.06496,8.4,0.356972021,94.02643021,14.14100102,0.410983311,279798.0957,492.2017451,118.0738504,0.527635407,0.052689667,0.43825485,0.665927087,0.207717857,0.014902874,0.45364579,0.446159464,0.707203865,1.214553897,17.06258276,1.029753033,0.658112366
010322_L_W1D4,February 2022,Spring,3/1/22,1-Mar,17:45:00,3/1/22 17:45,1646185500,L,LL,01-Mar-L,14,Microbial,Well 1,Depth 4,-0.57912,-0.5,55.15,0,Deep,14.4,3.7,4.39,137.192768,8.2,0,0.713944041,50.88177536,23.79483536,596411.7303,756.590998,89.87663047,0.600338445,0.112874338,0.483885239,0.777572373,0.468765541,0.031997608,0.478411521,0.487174409,1.717402485,1.37599401,14.02628585,1.03286092,0.622302509
010322_L_W2D1,February 2022,Spring,3/1/22,1-Mar,18:14:00,3/1/22 18:14,1646187240,L,LL,01-Mar-L,14,Microbial,Well 2,Depth 1,0.56388,0.75,50.45,4.700016,Shallow,13.4,9.4,3.06,95.628672,8.6,14.06469761,279.7946697,22.18006324,0.344889648,647953.4848,648.6872122,331.2611108,0.576933172,0.085379777,0.468735699,0.742629841,0.398578519,0.05144691,0.469561493,0.473764973,1.289464187,1.366242784,15.45028891,1.033119029,0.631183495
010322_L_W2D2,February 2022,Spring,3/1/22,1-Mar,18:14:00,3/1/22 18:14,1646187240,L,LL,01-Mar-L,14,Microbial,Well 2,Depth 2,0.347472,0.5,50.45,4.700016,Shallow,13.4,2.9,5.75,179.6944,8.9,4.926213883,170.6326258,30.70340632,4.731912494,505600.0677,504.6906092,198.0391527,0.552775621,0.057794124,0.45465047,0.704078583,0.254582503,0.050230895,0.462779034,0.460994905,1.010850199,1.352463582,17.91769816,1.030936561,0.645738247
010322_L_W2D3,February 2022,Spring,3/1/22,1-Mar,18:14:00,3/1/22 18:14,1646187240,L,LL,01-Mar-L,14,Microbial,Well 2,Depth 3,-0.222504,0,50.45,4.700016,Intermediate,13.7,6.7,4.03,125.942336,8.3,0.428366425,76.32061799,15.59384359,0.344889648,360792.2813,305.8678928,84.31857611,0.514498871,0.024139769,0.432921359,0.643389545,0.144315934,0.031174738,0.405644231,0.443062231,0.583586406,0.935572043,16.11805732,1.029395054,0.672875961
010322_L_W3D1,February 2022,Spring,3/1/22,1-Mar,18:33:00,3/1/22 18:33,1646188380,L,LL,01-Mar-L,14,Microbial,Well 3,Depth 1,0.283464,0.5,44.97,10.186416,Shallow,12.2,28.6,8.4,262.51008,8.1,0,224.8923729,5.875941063,1.294503906,373064.1276,289.5605585,80.30442574,0.505556499,0.043887725,0.425089339,0.632656806,0.157971324,0.033050025,0.36284146,0.435435717,0.607441536,0.872256172,15.03535572,1.02788444,0.67191143
010322_L_W3D2,February 2022,Spring,3/1/22,1-Mar,18:33:00,3/1/22 18:33,1646188380,L,LL,01-Mar-L,14,Microbial,Well 3,Depth 2,0.155448,0.25,44.97,10.186416,Shallow,12.4,22.7,7.9,246.88448,8.2,0,171.7035419,8.426486909,0.209230468,228256.3412,324.5855779,197.7446508,0.513933596,0.042082498,0.430301755,0.643850134,0.174841643,0.028842325,0.450285898,0.440374682,0.664362752,0.995586145,16.4038766,1.028105404,0.668325954
010322_L_W3D3,February 2022,Spring,3/1/22,1-Mar,18:34:00,3/1/22 18:34,1646188440,L,LL,01-Mar-L,14,Microbial,Well 3,Depth 3,-0.326136,-0.25,44.97,10.186416,Intermediate,12.8,5.9,4.38,136.880256,8.7,0,180.8420256,13.59214938,0,331339.8502,404.3269751,202.9921395,0.530677753,0.047479698,0.440776561,0.671784904,0.222676111,0.024062178,0.455941142,0.449150109,0.892732557,1.306481496,18.53531629,1.029281004,0.656127517
010322_L_W3D4,February 2022,Spring,3/1/22,1-Mar,18:34:00,3/1/22 18:34,1646188440,L,LL,01-Mar-L,14,Microbial,Well 3,Depth 4,-1.088136,-1,44.97,10.186416,Deep,12.9,8.6,5.88,183.757056,8,2.213226527,48.11982837,36.61163277,0.887526367,267526.2494,384.8443471,79.40842597,0.533272349,0.05508662,0.443166377,0.674289191,0.247235106,0.056392807,0.457081974,0.451319348,0.952399131,1.346981443,18.41057669,1.029405655,0.657234883
010322_L_W4D1,February 2022,Spring,3/1/22,1-Mar,19:04:00,3/1/22 19:04,1646190240,L,LL,01-Mar-L,14,Microbial,Well 4,Depth 1,-0.420624,-0.25,35.87,19.2786,Well 4,11.9,32.3,8.16,255.009792,8.1,0,23.98851978,3.293109826,0,218438.8642,90.2133098,28.66485325,0.091190076,0.005493337,0.082295589,0.094847163,0.018823438,0,0.038771077,0.065735946,0.097750377,0.713239686,7.1519206,1.414441527,0.867665267
010322_L_W4D2,February 2022,Spring,3/1/22,1-Mar,19:04:00,3/1/22 19:04,1646190240,L,LL,01-Mar-L,14,Microbial,Well 4,Depth 2,-0.588264,-0.5,35.87,19.2786,Well 4,11.3,32.4,8.44,263.760128,8.1,0,22.98899812,3.034826703,0,375518.4969,88.0902029,26.20174631,0.096389854,0.003835766,0.087566633,0.101828198,0.014914677,0,0.043280405,0.070124426,0.107554095,0.712359495,7.823635007,1.389721167,0.859944834
010322_L_W4D3,February 2022,Spring,3/1/22,1-Mar,19:04:00,3/1/22 19:04,1646190240,L,LL,01-Mar-L,14,Microbial,Well 4,Depth 3,-1.00584,-1,35.87,19.2786,Well 4,11.2,32.7,8.64,270.010368,8,0,47.54867313,6.586219653,0.887526367,279798.0957,89.54515557,64.53340187,0.127247711,0.016180123,0.117282293,0.130403743,0.026528693,0,0.058778973,0.096467967,0.123049352,0.661958206,12.10437437,1.370606159,0.89937827
010322_L_W4D4,February 2022,Spring,3/1/22,1-Mar,19:04:00,3/1/22 19:04,1646190240,L,LL,01-Mar-L,14,Microbial,Well 4,Depth 4,-1.76784,-1.75,35.87,19.2786,Well 4,11.5,32.2,8.49,265.322688,8,0,39.26692226,3.680534512,0.141400878,NA,86.23560658,55.26997794,0.163550149,0.013009162,0.148899478,0.164087729,0.032002058,0,0.07608347,0.12201655,0.129013077,0.652517722,14.63930468,1.339505202,0.907438222
010322_L_SW,February 2022,Spring,3/1/22,1-Mar,19:10:00,3/1/22 19:10,1646190600,L,LL,01-Mar-L,14,Microbial,Seawater,Depth 4,1,1,NA,45.72,Seawater,12.1,32.5,8.95,279.69824,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_H_W4D1,February 2022,Spring,3/2/22,2-Mar,10:54:00,3/2/22 10:54,1646247240,H,HH,02-Mar-H,15,Chemical,Well 4,Depth 1,-0.420624,-0.25,35.87,19.2786,Well 4,11.9,32.2,8.69,271.572928,7.9,0,25.27361905,2.937970531,2.854584472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_H_W4D2,February 2022,Spring,3/2/22,2-Mar,10:54:00,3/2/22 10:54,1646247240,H,HH,02-Mar-H,15,Chemical,Well 4,Depth 2,-0.588264,-0.5,35.87,19.2786,Well 4,11.7,32.4,8.57,267.822784,7.9,0,18.77672828,2.905685141,0.480548827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_H_W4D3,February 2022,Spring,3/2/22,2-Mar,10:54:00,3/2/22 10:54,1646247240,H,HH,02-Mar-H,15,Chemical,Well 4,Depth 3,-1.00584,-1,35.87,19.2786,Well 4,11.5,32.3,8.52,266.260224,7.8,0,46.04939065,4.035673807,1.565822265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_H_W4D4,February 2022,Spring,3/2/22,2-Mar,10:54:00,3/2/22 10:54,1646247240,H,HH,02-Mar-H,15,Chemical,Well 4,Depth 4,-1.76784,-1.75,35.87,19.2786,Well 4,11.7,32.1,8.43,263.447616,7.7,0,41.62293759,3.58367834,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_H_SW,February 2022,Spring,3/2/22,2-Mar,11:13:00,3/2/22 11:13,1646248380,H,HH,02-Mar-H,15,Chemical,Seawater,Depth 4,1,1,NA,30.48,Seawater,12.3,32,9.15,285.94848,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_H_W3D1,February 2022,Spring,3/2/22,2-Mar,11:20:00,3/2/22 11:20,1646248800,H,HH,02-Mar-H,15,Chemical,Well 3,Depth 1,0.283464,0.5,44.97,10.186416,Shallow,12.7,13.8,9.88,308.761856,8.2,0.428366425,176.843939,7.716208319,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_H_W3D2,February 2022,Spring,3/2/22,2-Mar,11:20:00,3/2/22 11:20,1646248800,H,HH,02-Mar-H,15,Chemical,Well 3,Depth 2,0.155448,0.25,44.97,10.186416,Shallow,12.6,10.9,8.01,250.322112,8.3,0,153.9977297,10.91246197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_H_W3D3,February 2022,Spring,3/2/22,2-Mar,11:20:00,3/2/22 11:20,1646248800,H,HH,02-Mar-H,15,Chemical,Well 3,Depth 3,-0.326136,-0.25,44.97,10.186416,Intermediate,12.7,7.1,5.03,157.193536,8.2,0,107.8055502,10.94474736,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_H_W3D4,February 2022,Spring,3/2/22,2-Mar,11:20:00,3/2/22 11:20,1646248800,H,HH,02-Mar-H,15,Chemical,Well 3,Depth 4,-1.088136,-1,44.97,10.186416,Deep,13,8.3,4.4,137.50528,7.6,2.78438176,28.77194485,39.71103026,0.955355956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_H_W2D1,February 2022,Spring,3/2/22,2-Mar,11:30:00,3/2/22 11:30,1646249400,H,HH,02-Mar-H,15,Chemical,Well 2,Depth 1,0.56388,0.75,50.45,4.700016,Shallow,13.4,6.3,7.73,241.571776,8.3,14.35027523,251.3796969,25.27946073,12.689875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_H_W2D2,February 2022,Spring,3/2/22,2-Mar,11:30:00,3/2/22 11:30,1646249400,H,HH,02-Mar-H,15,Chemical,Well 2,Depth 2,0.347472,0.5,50.45,4.700016,Shallow,13.5,6,4.11,128.442432,8.3,6.568285178,145.2876124,21.46978465,5.771256835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_H_W2D3,February 2022,Spring,3/2/22,2-Mar,11:30:00,3/2/22 11:30,1646249400,H,HH,02-Mar-H,15,Chemical,Well 2,Depth 3,-0.222504,0,50.45,4.700016,Intermediate,13.7,6.7,2.15,67.19008,8,0.214183212,66.82516224,11.62274056,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_H_W1D1,February 2022,Spring,3/2/22,2-Mar,11:47:00,3/2/22 11:47,1646250420,H,HH,02-Mar-H,15,Chemical,Well 1,Depth 1,0.841248,1,55.15,0,Shallow,14.1,1.9,7.74,241.884288,8.7,32.12748185,261.4463078,25.89288314,4.223567885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_H_W1D2,February 2022,Spring,3/2/22,2-Mar,11:47:00,3/2/22 11:47,1646250420,H,HH,02-Mar-H,15,Chemical,Well 1,Depth 2,0.536448,0.75,55.15,0,Shallow,14.3,1.7,2.49,77.815488,8.6,9.995216575,251.8080633,35.02964864,2.380818674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_H_W1D3,February 2022,Spring,3/2/22,2-Mar,11:47:00,3/2/22 11:47,1646250420,H,HH,02-Mar-H,15,Chemical,Well 1,Depth 3,-0.033528,0,55.15,0,Shallow,14.5,2.1,1.64,51.251968,7.9,0.499760829,58.68620018,11.20303049,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_H_W1D4,February 2022,Spring,3/2/22,2-Mar,11:47:00,3/2/22 11:47,1646250420,H,HH,02-Mar-H,15,Chemical,Well 1,Depth 4,-0.57912,-0.5,55.15,0,Deep,14.7,3.6,2.79,87.190848,8,0,0,59.69568695,38.09202752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_L_W1D1,February 2022,Spring,3/2/22,2-Mar,18:16:00,3/2/22 18:16,1646273760,L,LL,02-Mar-L,16,Chemical,Well 1,Depth 1,0.841248,1,55.15,0,Shallow,13.9,1.9,6.73,210.320576,8.9,32.12748185,231.2464749,24.14947206,3.46105097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_L_W1D2,February 2022,Spring,3/2/22,2-Mar,18:16:00,3/2/22 18:16,1646273760,L,LL,02-Mar-L,16,Chemical,Well 1,Depth 2,0.536448,0.75,55.15,0,Shallow,14,1.4,3.29,102.816448,8.9,10.78055502,202.8315021,35.99821036,1.681844835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_L_W1D3,February 2022,Spring,3/2/22,2-Mar,18:16:00,3/2/22 18:16,1646273760,L,LL,02-Mar-L,16,Chemical,Well 1,Depth 3,-0.033528,0,55.15,0,Shallow,14,3.4,2.62,81.878144,8.1,0.214183212,54.40253593,11.52588439,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_L_W1D4,February 2022,Spring,3/2/22,2-Mar,18:16:00,3/2/22 18:16,1646273760,L,LL,02-Mar-L,16,Chemical,Well 1,Depth 4,-0.57912,-0.5,55.15,0,Deep,14,3.7,6.19,193.444928,8.2,0,0,66.18505043,36.63053676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_L_W2D1,February 2022,Spring,3/2/22,2-Mar,18:30:00,3/2/22 18:30,1646274600,L,LL,02-Mar-L,16,Chemical,Well 2,Depth 1,0.56388,0.75,50.45,4.700016,Shallow,13.2,19.5,7.13,222.821056,8.1,16.63489616,212.184169,19.08066576,19.20151563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_L_W2D2,February 2022,Spring,3/2/22,2-Mar,18:30:00,3/2/22 18:30,1646274600,L,LL,02-Mar-L,16,Chemical,Well 2,Depth 2,0.347472,0.5,50.45,4.700016,Shallow,13.2,19.5,6.72,210.008064,8.4,10.70916062,213.7548459,25.0211776,5.296449706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_L_W2D3,February 2022,Spring,3/2/22,2-Mar,18:30:00,3/2/22 18:30,1646274600,L,LL,02-Mar-L,16,Chemical,Well 2,Depth 3,-0.222504,0,50.45,4.700016,Intermediate,13.6,7.2,4.1,128.12992,8.3,0,80.81846545,11.71959673,0.480548827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_L_W3D1,February 2022,Spring,3/2/22,2-Mar,18:43:00,3/2/22 18:43,1646275380,L,LL,02-Mar-L,16,Chemical,Well 3,Depth 1,0.283464,0.5,44.97,10.186416,Shallow,12.4,32.7,8.14,254.384768,7.9,0,82.46053674,4.423098492,1.158844726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_L_W3D2,February 2022,Spring,3/2/22,2-Mar,18:43:00,3/2/22 18:43,1646275380,L,LL,02-Mar-L,16,Chemical,Well 3,Depth 2,0.155448,0.25,44.97,10.186416,Shallow,12.4,24.3,8.23,257.197376,8.1,0,157.067689,7.716208319,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_L_W3D3,February 2022,Spring,3/2/22,2-Mar,18:43:00,3/2/22 18:43,1646275380,L,LL,02-Mar-L,16,Chemical,Well 3,Depth 3,-0.326136,-0.25,44.97,10.186416,Intermediate,12.8,5.4,2.12,66.252544,8.6,0,128.795505,15.69069976,0.209230468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_L_W3D4,February 2022,Spring,3/2/22,2-Mar,18:43:00,3/2/22 18:43,1646275380,L,LL,02-Mar-L,16,Chemical,Well 3,Depth 4,-1.088136,-1,44.97,10.186416,Deep,12.5,10.7,8.99,280.948288,8,0.856732849,68.61002235,22.34149019,0.616208007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_L_SW,February 2022,Spring,3/2/22,2-Mar,18:56:00,3/2/22 18:56,1646276160,L,LL,02-Mar-L,16,Chemical,Seawater,Depth 4,1,1,NA,45.72,Seawater,12,31.8,8.86,276.885632,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_L_W4D1,February 2022,Spring,3/2/22,2-Mar,19:00:00,3/2/22 19:00,1646276400,L,LL,02-Mar-L,16,Chemical,Well 4,Depth 1,-0.420624,-0.25,35.87,19.2786,Well 4,12.4,32.2,8.38,261.885056,8,0,18.34836186,2.970255922,1.565822265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_L_W4D2,February 2022,Spring,3/2/22,2-Mar,19:00:00,3/2/22 19:00,1646276400,L,LL,02-Mar-L,16,Chemical,Well 4,Depth 2,-0.588264,-0.5,35.87,19.2786,Well 4,11.8,32.2,8.34,260.635008,8,0,18.13417864,3.745105293,1.362333495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_L_W4D3,February 2022,Spring,3/2/22,2-Mar,19:00:00,3/2/22 19:00,1646276400,L,LL,02-Mar-L,16,Chemical,Well 4,Depth 3,-1.00584,-1,35.87,19.2786,Well 4,11.2,32.5,8.67,270.947904,7.9,0,35.83999086,3.58367834,1.091015136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020322_L_W4D4,February 2022,Spring,3/2/22,2-Mar,19:00:00,3/2/22 19:00,1646276400,L,LL,02-Mar-L,16,Chemical,Well 4,Depth 4,-1.76784,-1.75,35.87,19.2786,Well 4,11.7,32.3,8.56,267.510272,7.9,0,32.41305946,3.809676074,0.073571288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
030322_H_SW,February 2022,Spring,3/3/22,3-Mar,11:44:00,3/3/22 11:44,1646336640,H,HH,03-Mar-H,17,Microbial,Seawater,Depth 4,1,1,0,30.48,Seawater,12,31.9,9.14,285.635968,8.1,0.428366425,14.92143046,2.13083577,0.887526367,NA,89.99752998,23.32217201,0.044924376,0.019574276,0.039497391,0.049838358,0.023055096,0,0.017154652,0.028370325,0.037129208,0.756378942,4.461768836,1.540159179,0.792509887
030322_H_W4D1,February 2022,Spring,3/3/22,3-Mar,11:45:00,3/3/22 11:45,1646336700,H,HH,03-Mar-H,17,Microbial,Well 4,Depth 1,-0.420624,-0.25,35.87,19.2786,Well 4,12.3,32.1,8.58,268.135296,7.9,0,20.41879957,2.87339975,0,316613.6346,75.9968195,26.02564011,0.036451401,0.009166805,0.033995497,0.038826932,0.030276365,0.006495265,0.015703172,0.027583114,0.033731294,0.806062865,4.126831871,1.372056208,0.875564854
030322_H_W4D2,February 2022,Spring,3/3/22,3-Mar,11:45:00,3/3/22 11:45,1646336700,H,HH,03-Mar-H,17,Microbial,Well 4,Depth 2,-0.588264,-0.5,35.87,19.2786,Well 4,12.5,32.2,8.42,263.135104,7.9,0,25.55919667,3.196253655,0,387790.3432,78.22816322,31.51586979,0.103022963,0.01821787,0.095512161,0.107227807,0.029706898,0.014139333,0.04579573,0.07710484,0.107396266,0.719709563,8.466831022,1.416370443,0.890740599
030322_H_W4D3,February 2022,Spring,3/3/22,3-Mar,11:45:00,3/3/22 11:45,1646336700,H,HH,03-Mar-H,17,Microbial,Well 4,Depth 3,-1.00584,-1,35.87,19.2786,Well 4,12,32.3,8.55,267.19776,7.8,0,38.76716143,3.486822169,0,147262.1556,84.24675498,32.56655743,0.123791597,0.016391659,0.11392176,0.126661045,0.029517148,0.033383581,0.055948752,0.093426036,0.099820831,0.660054593,9.840609915,1.365747539,0.899422234
030322_H_W4D4,February 2022,Spring,3/3/22,3-Mar,11:45:00,3/3/22 11:45,1646336700,H,HH,03-Mar-H,17,Microbial,Well 4,Depth 4,-1.76784,-1.75,35.87,19.2786,Well 4,12,32.1,8.7,271.88544,7.8,0,37.98182298,3.648249121,0,139899.0479,83.19456818,39.9094719,0.157606624,0.014296532,0.145630039,0.157778573,0.032576472,0.019563702,0.07192073,0.119728035,0.099688297,0.643035475,13.04828582,1.361353782,0.923002637
030322_H_W3D1,February 2022,Spring,3/3/22,3-Mar,12:12:00,3/3/22 12:12,1646338320,H,HH,03-Mar-H,17,Microbial,Well 3,Depth 1,0.283464,0.5,44.97,10.186416,Shallow,12.9,20.6,8.95,279.69824,8.1,0,148.928727,6.747646605,0,316613.6346,192.197374,141.9677726,0.515740091,0.052359826,0.433773758,0.645413912,0.21301078,0.032425528,0.443681909,0.443846382,0.649210141,0.951637046,13.76419243,1.028517305,0.67208616
030322_H_W3D2,February 2022,Spring,3/3/22,3-Mar,12:12:00,3/3/22 12:12,1646338320,H,HH,03-Mar-H,17,Microbial,Well 3,Depth 2,0.155448,0.25,44.97,10.186416,Shallow,13.1,23.3,8.16,255.009792,8.1,0,167.3484832,9.491904793,0,380427.2354,193.0466168,91.97741081,0.526219065,0.041260709,0.440493112,0.661095671,0.184311218,0.043416856,0.457656963,0.449400574,0.717577161,1.045093522,18.01503749,1.030473609,0.666307665
030322_H_W3D3,February 2022,Spring,3/3/22,3-Mar,12:12:00,3/3/22 12:12,1646338320,H,HH,03-Mar-H,17,Microbial,Well 3,Depth 3,-0.326136,-0.25,44.97,10.186416,Intermediate,13.2,6.3,4.08,127.504896,8.4,0,94.09782461,12.26844837,0.344889648,306796.1576,220.5470955,62.22736262,0.52861678,0.045127273,0.440569127,0.664924184,0.208396323,0.033671818,0.456765349,0.449274851,0.803694095,1.195856992,18.59984719,1.029054271,0.662585506
030322_H_W3D4,February 2022,Spring,3/3/22,3-Mar,12:12:00,3/3/22 12:12,1646338320,H,HH,03-Mar-H,17,Microbial,Well 3,Depth 4,-1.088136,-1,44.97,10.186416,Deep,13.3,9.8,7.93,247.822016,7.9,1.070916062,45.83520744,41.09930205,2.040629394,544869.9759,210.6559151,30.67817544,0.534722769,0.054268596,0.44548852,0.67445176,0.241952812,0.049821086,0.459326019,0.453819859,0.894841136,1.332583496,18.18342841,1.029861754,0.660519472
030322_H_W2D1,February 2022,Spring,3/3/22,3-Mar,12:36:00,3/3/22 12:36,1646339760,H,HH,03-Mar-H,17,Microbial,Well 2,Depth 1,0.56388,0.75,50.45,4.700016,Shallow,13.6,31.1,6.93,216.570816,7.9,26.1303519,248.3097375,13.5275786,34.39534375,1065897.507,261.8352802,170.5183948,0.532865414,0.071761092,0.443919405,0.671788063,0.265091113,0.074250666,0.460663167,0.452929911,0.905562213,1.261191687,13.9315562,1.030358733,0.660802758
030322_H_W2D2,February 2022,Spring,3/3/22,3-Mar,12:36:00,3/3/22 12:36,1646339760,H,HH,03-Mar-H,17,Microbial,Well 2,Depth 2,0.347472,0.5,50.45,4.700016,Shallow,13.5,32.8,4.43,138.442816,7.9,18.56254507,167.5626664,14.98042117,20.15112988,512963.1755,254.4418727,129.0953615,0.527989863,0.062663948,0.440484955,0.664509547,0.224757289,0.047320843,0.45631772,0.449269588,0.774948496,1.108979508,14.71189937,1.028777238,0.662872274
030322_H_W2D3,February 2022,Spring,3/3/22,3-Mar,12:37:00,3/3/22 12:37,1646339820,H,HH,03-Mar-H,17,Microbial,Well 2,Depth 3,-0.222504,0,50.45,4.700016,Intermediate,13.9,18.7,2.79,87.190848,7.9,4.140875438,122.5841919,11.13845971,1.362333495,350974.8043,187.5265388,77.47720734,0.512408623,0.040716935,0.431015916,0.640804927,0.154635296,0.02766267,0.39161567,0.440683426,0.580600113,0.92049301,15.66571341,1.060447817,0.672616421
